!
!Date: 01/04/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
SHQ1	YIL104C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
HPM1	YIL110W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SDP1	YIL113W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hahn JS and Thiele DJ (2002) PMID:11923319
RPI1	YIL119C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sobering AK, et al. (2002) PMID:12455971
POG1	YIL122W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
STH1	YIL126W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tsuchiya E, et al. (1992) PMID:1396591
STH1	YIL126W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Laurent BC, et al. (1992) PMID:1549132
ASG1	YIL130W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FKH1	YIL131C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
FKH1	YIL131C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hollenhorst PC, et al. (2000) PMID:10747051
FKH1	YIL131C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rodriguez-Colman MJ, et al. (2010) PMID:20847055
CSM2	YIL132C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SSL2	YIL143C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
PAN6	YIL145C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPL40A	YIL148W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MCM10	YIL150C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kawasaki Y, et al. (2000) PMID:11168584
MCM10	YIL150C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Burich R and Lei M (2003) PMID:13680157
MCM10	YIL150C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Merchant AM, et al. (1997) PMID:9154825
RRD1	YIL153W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Douville J, et al. (2004) PMID:15150670
AIM20	YIL158W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MPH1	YIR002C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Scheller J, et al. (2000) PMID:10880470
MPH1	YIR002C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Chen YH, et al. (2009) PMID:19995966
PAN1	YIR006C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kamińska J, et al. (2007) PMID:17967424
STS1	YIR011C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tabb MM, et al. (2000) PMID:10913188
GAT4	YIR013C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
MET28	YIR017C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YAP5	YIR018W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Li L, et al. (2008) PMID:18070921
DAL81	YIR023W	located in	GO:0005634	nucleus	cellular component		IC with transcription coactivator activity	manually curated	SGD	2020-03-18	Sylvain MA, et al. (2011) PMID:21515579
MND2	YIR025W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2018-06-15	Penkner AM, et al. (2005) PMID:15797380
YVH1	YIR026C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lo KY, et al. (2009) PMID:19797078
YVH1	YIR026C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kemmler S, et al. (2009) PMID:19797079
MGA2	YIR033W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bhattacharya S, et al. (2009) PMID:19061897
CTK2	YJL006C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
NOP9	YJL010C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
NOP9	YJL010C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPC17	YJL011C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RNR2	YJL026W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Yao R, et al. (2003) PMID:12732713
TAD2	YJL035C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NUP192	YJL039C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RTT101	YJL047C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UBX6	YJL048C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Decottignies A, et al. (2004) PMID:14755638
MTR4	YJL050W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Liang S, et al. (1996) PMID:8756671
MTR4	YJL050W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Pertschy B, et al. (2004) PMID:15226447
LOG1	YJL055W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ZAP1	YJL056C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bird AJ, et al. (2000) PMID:10899124
NUP82	YJL061W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
DLS1	YJL065C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PSF2	YJL072C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sundin BA, et al. (2004) PMID:15282802
SMC3	YJL074C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sundin BA, et al. (2004) PMID:15282802
ARP4	YJL081C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-10-10	Galarneau L, et al. (2000) PMID:10911987
ARP4	YJL081C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Harata M, et al. (2000) PMID:11011149
IML2	YJL082W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SIP4	YJL089W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Vincent O, et al. (2001) PMID:11331606
SIP4	YJL089W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Vincent O and Carlson M (1998) PMID:9843506
DPB11	YJL090C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SRS2	YJL092W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Burgess RC, et al. (2009) PMID:19506039
GSM1	YJL103C	located in	GO:0005634	nucleus	cellular component		IC with DNA-binding transcription factor activity	manually curated	SGD	2013-08-07	Ho SW, et al. (2006) PMID:16785442
IME2	YJL106W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kominami K, et al. (1993) PMID:7764269
GZF3	YJL110C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Georis I, et al. (2009) PMID:19380492
YJL113W	YJL113W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
ASF1	YJL115W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
ASF1	YJL115W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sutton A, et al. (2001) PMID:11404324
ALB1	YJL122W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lebreton A, et al. (2006) PMID:16651379
ALB1	YJL122W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
LSM1	YJL124C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-01-28	Haimovich G, et al. (2013) PMID:23706738
GCD14	YJL125C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Anderson J, et al. (1998) PMID:9851972
SPT10	YJL127C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPB4	YJL140W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Farago M, et al. (2003) PMID:12857861
YAK1	YJL141C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Moriya H, et al. (2001) PMID:11358866
YAK1	YJL141C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lee P, et al. (2011) PMID:21255108
SFH5	YJL145W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
IDS2	YJL146W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPA34	YJL148W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Teixeira MT, et al. (2002) PMID:12206772
FAR1	YJL157C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Butty AC, et al. (1998) PMID:9822386
FAR1	YJL157C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
JJJ2	YJL162C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TPK1	YJL164C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Griffioen G, et al. (2000) PMID:10625697
SET2	YJL168C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SWI3	YJL176C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Peterson CL and Herskowitz I (1992) PMID:1339306
SWI3	YJL176C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SWE1	YJL187C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sundin BA, et al. (2004) PMID:15282802
SWE1	YJL187C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Longtine MS, et al. (2000) PMID:10805747
CDC6	YJL194W	is active in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2021-11-22	Tkach JM, et al. (2012) PMID:22842922
CDC6	YJL194W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
UBP12	YJL197W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NUC1	YJL208C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Büttner S, et al. (2007) PMID:17244531
MPP10	YJR002W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
LSO1	YJR005C-A	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2015-10-19	An X, et al. (2015) PMID:26450372
POL31	YJR006W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MHO1	YJR008W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Schlatter ID, et al. (2012) PMID:22412880
MHO1	YJR008W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TDH2	YJR009C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ESS1	YJR017C	located in	GO:0005634	nucleus	cellular component		IC with negative regulation of transcription by RNA polymerase II	manually curated	SGD	2013-08-07	Wu X, et al. (2003) PMID:14704159
ESS1	YJR017C	located in	GO:0005634	nucleus	cellular component		IC with termination of RNA polymerase II transcription	manually curated	SGD	2013-08-07	Wu X, et al. (2003) PMID:14704159
ESS1	YJR017C	located in	GO:0005634	nucleus	cellular component		IC with positive regulation of transcription by RNA polymerase II	manually curated	SGD	2013-08-07	Wu X, et al. (2000) PMID:10899126
ESS1	YJR017C	located in	GO:0005634	nucleus	cellular component		IC with RNA polymerase II complex binding	manually curated	SGD	2013-08-07	Morris DP, et al. (1999) PMID:10531363
LSM8	YJR022W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sheth U and Parker R (2003) PMID:12730603
YJR027W	YJR027W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
YJR029W	YJR029W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
RAD26	YJR035W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
POL32	YJR043C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
TAH11	YJR046W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tanaka S and Diffley JF (2002) PMID:11836525
UTR1	YJR049C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HIT1	YJR055W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YJR056C	YJR056C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YJR056C	YJR056C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
CDC8	YJR057W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Jong AY and Campbell JL (1984) PMID:6094555
APS2	YJR058C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PTK2	YJR059W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Teixeira MT, et al. (2002) PMID:12206772
CBF1	YJR060W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
TOR1	YJR066W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Li H, et al. (2006) PMID:16900101
YAE1	YJR067C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RFC2	YJR068W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Aksnes H, et al. (2013) PMID:23613772
HAM1	YJR069C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
LIA1	YJR070C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MOG1	YJR074W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Oki M and Nishimoto T (1998) PMID:9860978
EAF6	YJR082C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EMC2	YJR088C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
BIR1	YJR089W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Walter D, et al. (2006) PMID:16608876
GRR1	YJR090C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Blondel M, et al. (2000) PMID:11080155
IME1	YJR094C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Smith HE, et al. (1993) PMID:8462841
YJR096W	YJR096W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
JJJ3	YJR097W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SOD1	YJR104C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2016-01-08	Tsang CK, et al. (2014) PMID:24647101
SOD1	YJR104C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wood LK and Thiele DJ (2009) PMID:18977757
ADO1	YJR105W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
JHD2	YJR119C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RSF2	YJR127C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
RSF2	YJR127C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
STR2	YJR130C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NMD5	YJR132W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Albertini M, et al. (1998) PMID:9852143
HOM6	YJR139C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HIR3	YJR140C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Spector MS, et al. (1997) PMID:9001207
IPA1	YJR141W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2018-04-20	Lutz AP, et al. (2018) PMID:29519818
HMS2	YJR147W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BAT2	YJR148W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
