Protein,MW,Rxn,0.05213,0.39457,0.28828,0.18299
YPR113W,24829.0,YPR113W_translation_Ribosome,7.005729027268574e-06,2.9654724972216748e-05,2.581733877036401e-05,1.9559587032087434e-05
YPR121W,63287.7,YPR121W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR128C,36382.8,YPR128C_translation_Ribosome,0.0,0.0,0.0,0.0
YPR132W,16061.2,YPR132W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR133WA,5986.0,YPR133WA_translation_Ribosome,4.161702932637016e-06,2.1634450974478867e-05,2.0055960125320398e-05,2.2452594703468987e-05
YPR137W,65043.6,YPR137W_translation_Ribosome,6.28400657759897e-06,6.756652006692568e-05,4.202292118174386e-05,2.2512795270399438e-05
YPR138C,53685.2,YPR138C_translation_Ribosome,0.0,0.0,0.0006844841399150682,0.0
YPR140W,44192.0,YPR140W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR143W,28207.7,YPR143W_translation_Ribosome,2.7252085115051826e-06,2.9301824131687355e-05,1.822423657082751e-05,9.763207681445158e-06
YPR144C,63625.5,YPR144C_translation_Ribosome,6.1470007887482135e-06,6.609341460986447e-05,4.110672489912988e-05,2.2021964581862e-05
YPR145W,64455.8,YPR145W_translation_Ribosome,4.493407954100241e-05,0.00045948408807878956,0.0,0.0002137279593752299
YPR156C,68065.3,YPR156C_translation_Ribosome,0.0,0.0,0.0,0.0
YPR159W,80077.2,YPR159W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR160W,103252.0,YPR160W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR163C,48512.6,YPR163C_translation_Ribosome,0.000819775224031845,0.0009010839512319286,0.0006347505176940503,0.0008158446094235339
YPR166C,13555.3,YPR166C_translation_Ribosome,3.9374894102263445e-06,2.3464092463578048e-05,2.2339500709528405e-05,2.4879804620786774e-05
YPR167C,30371.5,YPR167C_translation_Ribosome,1.9682794899814543e-05,0.00024113753157533238,0.00017208011763039514,0.00010347154628253853
YPR183W,30363.5,YPR183W_translation_Ribosome,9.638417178116935e-06,4.870905986192804e-05,4.394443110970063e-05,3.123730206377026e-05
YPR184W,174929.9,YPR184W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR191W,40479.4,YPR191W_translation_Ribosome,0.0008475340059172718,0.0010907884949061262,0.0013726316026314352,0.0022436264970643453
YPR192W,32711.2,YPR192W_translation_Ribosome,0.0006295635815672993,0.0,0.0,0.0
YBL022C,127085.0,YBL022C_translation_Ribosome,1.4795549508047307e-06,1.8934463999055301e-06,2.3911792406810638e-06,3.919525782638361e-06
